"";"A";"B";"C01";"C02";"C03";"C04";"C05";"C06";"D";"E";"F01";"F02";"F03";"G";"H";"H1";"I1";"I2";"J";"K";"L";"M + N";"O";"P";"Q";"R + S";"T"
"15";0,0129525782077453;0,042924006992265;0,015956919931819;0,0159256500991277;0,0188205745649032;0,0273444664693574;0,0276290086455805;0,0146186723143332;0,0175282037431997;0,0123092818995441;0,0151389700333168;0,0195368749100613;0,0153428986519889;0,0576772208464471;1,2235991511945;0,0991456482039571;0,0353079891153976;0,0158198718265211;0,0189603803302282;0,00869751995004437;0,00286259909876487;0,0259697758195439;0,0161278263095772;0,00941261644613814;0,00989738859184174;0,0120673831346644;0
"16";0,0412006662708835;0,133037294507432;0,0602370003043908;0,0793505065731512;0,0693496979667336;0,0925692844033227;0,0583266256727647;0,0518143050075718;0,0893940411579069;0,0438282113580661;0,0465313502557239;0,0683675775239223;0,0431283053715644;0,0654860977886331;0,038876925949783;1,07554095378044;0,0359660373980311;0,0432297140926534;0,021139634536188;0,0172038639000597;0,00495733913535427;0,0126275877456322;0,0210819754660534;0,0135208016280988;0,0198177829322643;0,0199167333421411;0
"17";0,000976876208969715;0,00244349233434574;0,00202226560180121;0,00319023846935707;0,00323535679012348;0,00269414250563641;0,00307634628880024;0,00245604762996044;0,00198366422766939;0,0019672761264024;0,00215800905075363;0,0024879901571244;0,00209652960745843;0,00438794822790093;0,00550715738288254;0,00256279367154273;1,00251251594376;0,00207145170803472;0,00568308574623212;0,00289580751049232;0,000707568921785728;0,00507542504651789;0,00225915714673732;0,00275153828888236;0,00216564727508509;0,0091726107590738;0
"18";0,00340022096866132;0,00357232265362759;0,00575992773610998;0,00383542121729471;0,00401627107514899;0,00343219293789213;0,00412632373648803;0,00287487952476102;0,00277199452427148;0,00399193279573593;0,00249722563749752;0,00300604770633891;0,00326472190329766;0,00508293893559855;0,0129712739939593;0,0038041002841276;0,0198476151270846;1,00830393421333;0,00586728577534143;0,00958198284121211;0,000987373515673363;0,00385218464825521;0,0101852878040117;0,00436123976281466;0,00350926221706534;0,0259324012477632;0
"19";0,0104479585616648;0,018441438178084;0,0187967947445565;0,027450620603574;0,0364374450272708;0,0193772974410769;0,0280262164943627;0,0213805664090883;0,0286547519361397;0,0309117863226085;0,0196791781524037;0,0242554949032394;0,0213575824737868;0,0512899601560991;0,0342903909776596;0,0178192257548707;0,0556114303564565;0,0200779739980643;1,16502560709752;0,0330678835639179;0,00992118521290957;0,0508962012055762;0,0618308513270091;0,0374315517987914;0,0281569112054658;0,0437086685595251;0
"20";0,0258602947475498;0,0327538230118578;0,0415677297729372;0,0503151074628351;0,0580681041504361;0,0407327174162525;0,0480673023820147;0,0346774970972257;0,0496280069356255;0,0345420470970577;0,0632828918248237;0,0710867181316809;0,145567995392681;0,0519579575547602;0,0684364995068978;0,0621261896838681;0,0421023374912579;0,0243929891898085;0,0340953145025858;1,31991263657122;0,0340375666736101;0,0296326921832918;0,0727925717726796;0,0231846646552204;0,0321915796361809;0,042065834148914;0
"21";0,00708436322119401;0,0133870156662496;0,0121114418833187;0,0362054027989714;0,0190364232121118;0,0163695892955996;0,0232049503069652;0,0167345628137292;0,012021058494564;0,034007493649699;0,0137704208706772;0,0154794990736012;0,0217580086764911;0,0529688820928205;0,0464780095979905;0,0153411158619282;0,0267359810011577;0,046061140530198;0,0372329890327359;0,0407010579602991;1,00716111557847;0,0357845393409632;0,0193897048313654;0,028094074084731;0,0132892949664632;0,0517143956350778;0
"22";0,0299563503936048;0,0709269918573253;0,0592881632313962;0,0978206834034513;0,106858414961279;0,0626917044024711;0,0724460108741307;0,0505348276319658;0,0737325727111478;0,133315394441947;0,0614839046374412;0,0745361986811623;0,0607779172103207;0,0972208576318224;0,100437790792986;0,0500146630534854;0,198920960291553;0,0478411261615978;0,218615510334185;0,121677896904889;0,0421596189922547;1,14523306026493;0,213146749419578;0,129302793946962;0,0798772380281069;0,110950777818359;0
"23";0,00172421955998086;0,00381553813185203;0,00282778365170297;0,00389750922104352;0,00486816234889337;0,00402072854306481;0,00373613544214315;0,00263442090606787;0,00323168240744859;0,00445381974847683;0,00282048271135665;0,00344084216214884;0,00291484908343319;0,00522974098067135;0,0106815282739914;0,00545940912834607;0,00686314520096204;0,00246685225247104;0,00795622346365785;0,00380336474327442;0,00123755333829089;0,00508948103715295;1,00654077293696;0,00397742499878994;0,00322560342769443;0,00398887624744004;0
"24";0,000999636280229482;0,00264504095609886;0,00176614419933426;0,00315912595907804;0,00297404840484293;0,00210392448187746;0,00219917105788926;0,00159385564998659;0,00370812745583839;0,00628746980456352;0,0015340432380818;0,00202048339984988;0,00178005215637039;0,00282445426651228;0,00566319823895544;0,00225094477081567;0,0045053906328484;0,0014351894661395;0,00511569361894468;0,00542798436763138;0,00162304084461304;0,00314800594103988;0,0129811422741845;1,0117812077017;0,00249981927920045;0,00308999235808373;0
